OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1000	Fungi						
OTU_1001	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1002	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_1003	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1004	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Pseudobensingtonia	
OTU_1005	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1006	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	
OTU_1007	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	
OTU_1008	Fungi	Ascomycota					
OTU_1009	Fungi	Ascomycota					
OTU_1010	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1011	Fungi	Ascomycota					
OTU_1012	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_1013	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
OTU_1014	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU_1015	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	
OTU_1016	Fungi						
OTU_1017	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_1018	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_1019	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Pezoloma	
OTU_1020	Fungi	Ascomycota	Lecanoromycetes	Arctomiales	Arctomiaceae	Gregorella	
OTU_1021	Fungi	Basidiomycota	Agaricomycetes				
OTU_1022	Fungi	Basidiomycota	Microbotryomycetes				
OTU_1023	Fungi	Ascomycota	Leotiomycetes				
OTU_1024	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	
OTU_1025	Fungi	Ascomycota	Sordariomycetes				
OTU_1026	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis isabellina
OTU_1027	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	
OTU_1028	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_1029	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	
OTU_1030	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema	
OTU_1031	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_1032	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_1033	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_1034	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1035	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1036	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Asterochloris	
OTU_1037	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Gorgomyces	
OTU_1038	Fungi	Ascomycota					
OTU_1039	Fungi	Basidiomycota	Agaricomycetes				
OTU_1040	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
OTU_1041	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1042	Fungi	Ascomycota	Sordariomycetes				
OTU_1043	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_1044	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1045	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales			
OTU_1046	Fungi	Ascomycota					
OTU_1047	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1048	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	
OTU_1049	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	
OTU_1050	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_1051	Fungi	Ascomycota	Dothideomycetes				
OTU_1052	Fungi	Ascomycota					
OTU_1053	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1054	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Amaurodon	
OTU_1055	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1056	Fungi	Ascomycota					
OTU_1057	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1058	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicosporium	
OTU_1059	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	Leccinellum corsicum
OTU_1060	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	
OTU_1061	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_1062	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales			
OTU_1063	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	
OTU_1064	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pezicula	
OTU_1065	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_1066	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Tubariomyces	
OTU_1067	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella parvispora
OTU_1068	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_1069	Fungi						
OTU_1070	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1071	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1072	Viridiplantae	Anthophyta	Eudicotyledonae	Ericales	Ericaceae	Erica	
OTU_1073	Fungi	Basidiomycota	Agaricomycetes				
OTU_1074	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1075	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_1076	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_1077	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1078	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1079	Fungi	Ascomycota	Leotiomycetes				
OTU_1080	Fungi	Ascomycota					
OTU_1081	Fungi	Ascomycota					
OTU_1082	Fungi						
OTU_1083	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Ripartites	
OTU_1084	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_1085	Fungi	Ascomycota					
OTU_1086	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_1087	Fungi	Mucoromycota	Endogonomycetes	Gs22			
OTU_1088	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae		
OTU_1089	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Bracteacoccaceae	Bracteacoccus	Bracteacoccus bullatus
OTU_1090	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
OTU_1091	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae		
OTU_1092	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	
OTU_1093	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora fennica
OTU_1094	Fungi	Ascomycota					
OTU_1095	Fungi	Ascomycota					
OTU_1096	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae		
OTU_1097	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1098	Fungi	Ascomycota					
OTU_1099	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Incertae_sedis	Sakaguchia	
OTU_1100	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae		
OTU_1101							
OTU_1102	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	
OTU_1103	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	
OTU_1104	Fungi						
OTU_1105	Fungi						
OTU_1106	Fungi						
OTU_1107	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	
OTU_1108	Fungi	Ascomycota	Pezizomycetes	Pezizales			
OTU_1109	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1110	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	
OTU_1111	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	
OTU_1112	Fungi	Ascomycota	Sordariomycetes				
OTU_1113	Fungi						
OTU_1114	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_1115	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1116	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1117	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1118	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	
OTU_1119	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	
OTU_1120	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	
OTU_1121	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Gremmenia	
OTU_1122	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1123	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1124	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1125	Fungi	Chytridiomycota					
OTU_1126	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_1127	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
OTU_1128	Fungi	Basidiomycota	Microbotryomycetes				
OTU_1129	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1130	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1131	Fungi						
OTU_1132	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	Trapeliaceae	Placynthiella	
OTU_1133	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1134	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
OTU_1135	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1136	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_1137	Viridiplantae	Chlorophyta					
OTU_1138	Fungi						
OTU_1139	Fungi	Ascomycota					
OTU_1140	Fungi	Mucoromycota					
OTU_1141	Fungi	Ascomycota					
OTU_1142	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Angustimassarina	
OTU_1143	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1144	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1145	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales			
OTU_1146	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1147	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Collophora	
OTU_1148							
OTU_1149	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
OTU_1150	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_1151	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1152	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	
OTU_1153	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_1154	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae		
OTU_1155	Fungi						
OTU_1156	Heterolobosa	Incertae_sedis	Heterolobosea	Schizopyrenida	Vahlkampfiidae	Allovahlkampfia	Allovahlkampfia sp 
OTU_1157	Viridiplantae	Chlorophyta	Chlorophyceae	Chaetopeltidales	Chaetopeltidaceae	Hormotilopsis	
OTU_1158	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	
OTU_1159	Fungi						
OTU_1160	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1161	Fungi						
OTU_1162	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1163	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1164	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Kochiomyces	
OTU_1165	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Delastria	
OTU_1166	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_1167	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1168	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	
OTU_1169	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_1170	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	
OTU_1171	Fungi	Ascomycota	Dothideomycetes	Dothideales			
OTU_1172	Fungi	Basidiomycota					
OTU_1173	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1174	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	
OTU_1175	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Incertae_sedis	Colacogloea	
OTU_1176	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	
OTU_1177	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	
OTU_1178	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_1179	Fungi	Ascomycota					
OTU_1180	Viridiplantae	Chlorophyta					
OTU_1181	Fungi	Basidiomycota					
OTU_1182	Fungi	Ascomycota					
OTU_1183	Fungi	Ascomycota					
OTU_1184	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1185							
OTU_1186	Viridiplantae	Chlorophyta					
OTU_1187	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula mucilaginosa
OTU_1188	Fungi						
OTU_1189	Viridiplantae	Chlorophyta					
OTU_1190	Fungi	Ascomycota					
OTU_1191							
OTU_1192	Viridiplantae	Chlorophyta	Chlamydomonas				
OTU_1193	Fungi	Ascomycota					
OTU_1194	Fungi	Ascomycota					
OTU_1195	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Spongiochloris	
OTU_1196							
OTU_1197	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_1198	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_1199	Fungi	Basidiomycota	Microbotryomycetes				
OTU_1200	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1201	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	
OTU_1202	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_1203	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Gamsia	
OTU_1204							
OTU_1205	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_1206	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Hemileucoglossum	
OTU_1207	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
OTU_1208	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_1209	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_1210	Fungi	Basidiomycota	Cystobasidiomycetes				
OTU_1211	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_1212	Fungi	Ascomycota					
OTU_1213	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_1214	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	
OTU_1215	Fungi						
OTU_1216	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	
OTU_1217	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_1218	Fungi	Ascomycota					
OTU_1219	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1220	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1221	Fungi	Ascomycota					
OTU_1222	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	
OTU_1223	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	
OTU_1224	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_1225							
OTU_1226							
OTU_1227							
OTU_1228	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Cryptotrichosporon	
OTU_1229	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Verrucoconiothyrium	
OTU_1230	Viridiplantae	Chlorophyta					
OTU_1231	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	
OTU_1232	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	
OTU_1233	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Teratosphaeria	
OTU_1234	Fungi						
OTU_1235	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae		
OTU_1236	Fungi	Basidiomycota	Agaricomycetes				
OTU_1237	Fungi	Ascomycota	Dothideomycetes				
OTU_1238	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1239	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1240	Fungi	Basidiomycota					
OTU_1241	Fungi	Basidiomycota	Microbotryomycetes				
OTU_1242	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1243	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1244	Fungi	Ascomycota	Dothideomycetes				
OTU_1245	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Veronaeopsis	
OTU_1246	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_1247	Fungi						
OTU_1248	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
OTU_1249	Fungi	Basidiomycota					
OTU_1250	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
OTU_1251	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_1252	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_1253	Fungi	Basidiomycota	Agaricomycetes				
OTU_1254	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1255	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella	
OTU_1256	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1257	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
OTU_1258	Fungi	Chytridiomycota					
OTU_1259	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	
OTU_1260	Fungi	Ascomycota	Leotiomycetes				
OTU_1261	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae		
OTU_1262	Fungi	Mucoromycota	Mucoromycetes	Mucorales			
OTU_1263	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1264	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_1265	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	
OTU_1266	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	
OTU_1267	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1268	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1269	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_1270	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Calvatia	
OTU_1271	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_1272	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1273	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia	
OTU_1274	Fungi	Ascomycota					
OTU_1275	Fungi	Ascomycota					
OTU_1276	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
OTU_1277	Fungi	Ascomycota					
OTU_1278	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_1279	Fungi	Ascomycota					
OTU_1280	Fungi	Chytridiomycota					
OTU_1281	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1282	Fungi	Ascomycota					
OTU_1283	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	
OTU_1284	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_1285	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_1286	Fungi	Ascomycota	Sordariomycetes	Coniochaetales			
OTU_1287	Fungi						
OTU_1288	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	
OTU_1289	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_1290	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_1291	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	
OTU_1292	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales			
OTU_1293	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
OTU_1294							
OTU_1295	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	
OTU_1296	Fungi	Basidiomycota					
OTU_1297	Fungi	Ascomycota					
OTU_1298	Fungi	Ascomycota	Dothideomycetes	Venturiales			
OTU_1299	Viridiplantae						
OTU_1300	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1301	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1302	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1303	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
OTU_1304	Fungi						
OTU_1305	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_1306	Fungi	Ascomycota					
OTU_1307	Fungi						
OTU_1308	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU_1309	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
OTU_1310	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	
OTU_1311	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	
OTU_1312	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	
OTU_1313	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1314	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1315	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
OTU_1316	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1317	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1318	Fungi	Ascomycota					
OTU_1319	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	
OTU_1320	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Acremonium	
OTU_1321	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1322	Fungi	Ascomycota	Lecanoromycetes				
OTU_1323	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1324	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1325	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_1326	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1327	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	
OTU_1328	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1329	Fungi	Basidiomycota	Microbotryomycetes				
OTU_1330	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1331	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_1332	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Waitea	
OTU_1333	Fungi	Basidiomycota	Gs25	Gs25			
OTU_1334	Fungi	Basidiomycota	Cystobasidiomycetes	Incertae_sedis			
OTU_1335	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	
OTU_1336	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1337	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1338	Fungi	Basidiomycota	Agaricomycetes				
OTU_1339	Fungi	Basidiomycota	Agaricomycetes				
OTU_1340	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Durella	
OTU_1341	Fungi	Rozellomycota					
OTU_1342	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1343	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1344	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	
OTU_1345	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1346	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Arachnopeziza	
OTU_1347	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_1348	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae		
OTU_1349	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1350	Fungi						
OTU_1351	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1352	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	
OTU_1353	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
